"STAT_ID","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"110747","POKIOK RIVER LEFT HAND BRANCH","NB01AH0039","Canada","New Brunswick",46.79,-67.59,"NA1983"
"110748","POKIOK RIVER - FEEDER","NB01AH0044","Canada","New Brunswick",46.85,-67.61,"NA1983"
"110749","LITTLE RIVER AT NORTH TILLEY","NB01AH0045","Canada","New Brunswick",46.84,-67.67,"NA1983"
"110750","PELKY BROOK","NB01AH0046","Canada","New Brunswick",46.84,-67.66,"NA1983"
"110751","LITTLE RIVER AT TOBIQUE RIVER","NB01AH0048","Canada","New Brunswick",46.84,-67.68,"NA1983"
"110752","SAINT JOHN RIVER FROM CENTRE OF HWY BRIDGE","NB01AJ0002","Canada","New Brunswick",46.73,-67.70,"NA1983"
"110753","PRESQUILE RIVER AT BRIDGE IN TRACEY MILLS","NB01AJ0006","Canada","New Brunswick",46.43,-67.74,"NA1983"
"110754","PRESQUILE RIVER AT TRACEY MILLS ABOVE OLD DAM","NB01AJ0008","Canada","New Brunswick",46.43,-67.74,"NA1983"
"110755","SAINT JOHN RIVER 1.5 KM SOUTH OF FLORENCEVILLE","NB01AJ0009","Canada","New Brunswick",46.42,-67.62,"NA1983"
"110756","SAINT JOHN RIVER ABOVE MCCAINS  (WSC GAUGE)","NB01AJ0011","Canada","New Brunswick",46.45,-67.60,"NA1983"
"110757","BIG PRESQUE ISLE STREAM 100M.EAST OF INTL. BORDER","NB01AJ0012","Canada","New Brunswick",46.44,-67.78,"NA1983"
"110758","SAINT JOHN RIVER AT CENTRE OF COVERED BRIDGE","NB01AJ0013","Canada","New Brunswick",46.29,-67.53,"NA1983"
"110759","SAINT JOHN RIVER AT GRAFTON BRIDGE AT WOODSTOCK","NB01AJ0014","Canada","New Brunswick",46.16,-67.56,"NA1983"
"110760","MEDUXNEKEAG RIVER AT BELLEVILLE","NB01AJ0015","Canada","New Brunswick",46.19,-67.69,"NA1983"
"110761","HOLMES BROOK AT MOOSE MOUNTAIN (WSC GAUGE)","NB01AJ0016","Canada","New Brunswick",46.61,-67.61,"NA1983"
"110762","HOLMES BROOK AT HOLMESVILLE, (WSC GAUGE)","NB01AJ0017","Canada","New Brunswick",46.57,-67.59,"NA1983"
"110763","COLD STREAM 200M ABOVE CONFLUENCE OF BECAGUIMEC R.","NB01AJ0019","Canada","New Brunswick",46.34,-67.46,"NA1983"
"110764","BECAGUIMEC RIVER OPPOSITE FLOOD CHANNEL","NB01AJ0020","Canada","New Brunswick",46.31,-67.38,"NA1983"
"110765","MEDUXNEKEAG RIVER AT BRIDGE, BELLEVILLE","NB01AJ0029","Canada","New Brunswick",46.19,-67.69,"NA1983"
"110766","SAINT JOHN RIVER IN BEECHWOOD HEADPOND","NB01AJ0030","Canada","New Brunswick",46.54,-67.67,"NA1983"
"110767","BIG PRESQUE ISLE STREAM 100M.EAST OF INTL. BORDER","NB01AJ0031","Canada","New Brunswick",46.44,-67.78,"NA1983"
"110768","LITTLE PRESQUE ISLE STREAM AT OLD DAM SITE","NB01AJ0032","Canada","New Brunswick",46.27,-67.57,"NA1983"
"110769","PERTH-ANDOVER WATER SUPPLY - HUDS BROOK AT INTAKE","NB01AJ0033","Canada","New Brunswick",46.73,-67.66,"NA1983"
"110771","BECAGUIMEC STREAM","NB01AJ0091","Canada","New Brunswick",46.34,-67.46,"NA1983"
"110776","TOBIQUE RIVER RESERVOIR","NB01AJ0124","Canada","New Brunswick",46.79,-67.68,"NA1983"
"110777","ST JOHN R. N SIDE LANDING OF FORMER MCKINLEY FERRY","NB01AK0001","Canada","New Brunswick",45.96,-66.82,"NA1983"
"110778","NORTH NASHWAAKSIS STREAM AT HWY 620 BRIDGE","NB01AK0003","Canada","New Brunswick",46.08,-66.73,"NA1983"
"110779","SAINT JOHN RIVER AT NEW NACKAWIC BRIDGE, POKIOK","NB01AK0009","Canada","New Brunswick",45.96,-67.24,"NA1983"
"110780","KESWICK RIVER 2.15 KM BELOW WOODEN BRIDGE @ BARTON","NB01AK0013","Canada","New Brunswick",46.11,-67.02,"NA1983"
"110781","NORTH NASHWAAKSIS STREAM AT HWY 620 BRIDGE","NB01AK0052","Canada","New Brunswick",46.02,-66.70,"NA1983"
"110782","SAINT JOHN RIVER, RAW WATER INTAKE","NB01AK0090","Canada","New Brunswick",45.96,-66.84,"NA1983"
"110783","PEGGYS BROOK AT HWY 540","NB01AK0133","Canada","New Brunswick",45.88,-67.69,"NA1983"
"110784","DEAD CREEK #1","NB01AK0135","Canada","New Brunswick",45.87,-67.64,"NA1983"
"110785","DEAD CREEK SOUTH BRANCH","NB01AK0136","Canada","New Brunswick",45.87,-67.62,"NA1983"
"110786","AARONS BROOK","NB01AK0141","Canada","New Brunswick",45.89,-67.59,"NA1983"
"110787","EEL RIVER AT STOCKFORD DAM","NB01AK0144","Canada","New Brunswick",45.92,-67.70,"NA1983"
"110788","SAWMILL SHRUB SWAMP","NB01AK0145","Canada","New Brunswick",45.92,-67.70,"NA1983"
"110789","DEAD CREEK #2","NB01AK0147","Canada","New Brunswick",45.87,-67.65,"NA1983"
"110790","WHALEN HILL STREAM","NB01AK0150","Canada","New Brunswick",45.95,-67.59,"NA1983"
"110791","BLACKSMITH BROOK","NB01AK0162","Canada","New Brunswick",46.13,-66.66,"NA1983"
"110792","NASHWAAK RIVER AT DURHAM BRIDGE (WSC GAUGE)","NB01AL0003","Canada","New Brunswick",46.12,-66.61,"NA1983"
"110793","TAY RIVER 700M UPSTREAM FROM CONFL. OF NASHWAAK R.","NB01AL0004","Canada","New Brunswick",46.18,-66.62,"NA1983"
"110794","NASHWAAK RIVER AT BRIDGE IN NASHWAAK BRIDGE","NB01AL0006","Canada","New Brunswick",46.23,-66.61,"NA1983"
"110795","NASHWAAK RIVER AT CPR BRIDGE, BARKERS POINT","NB01AL0007","Canada","New Brunswick",45.95,-66.62,"NA1983"
"110796","HAYDEN BK 2OOM ABOVE NASHWAAK RIVER","NB01AL0009","Canada","New Brunswick",46.29,-67.03,"NA1983"
"110797","ROCKY BROOK","NB01AL0018","Canada","New Brunswick",46.33,-66.94,"NA1983"
"110798","NASHWAAK RIVER","NB01AL0021","Canada","New Brunswick",46.29,-67.02,"NA1983"
"110799","GRAND JOHN BROOK","NB01AL0024","Canada","New Brunswick",46.24,-66.94,"NA1983"
"110800","NASHWAAK RIVER AT DURHAM BRIDGE","NB01AL0025","Canada","New Brunswick",46.13,-66.61,"NA1983"
"110801","NASHWAAK RIVER - GORBY GULCH","NB01AL0026","Canada","New Brunswick",46.40,-67.15,"NA1983"
"110802","PENNIAC STREAM","NB01AL0027","Canada","New Brunswick",46.05,-66.50,"NA1983"
"110803","RYAN BROOK","NB01AL0028","Canada","New Brunswick",46.35,-66.82,"NA1983"
"110804","UPPER TAY RIVER","NB01AL0029","Canada","New Brunswick",46.23,-66.77,"NA1983"
"110805","NW BRANCH CROSS CREEK","NB01AL0030","Canada","New Brunswick",46.32,-66.70,"NA1983"
"110806","NORTH BRANCH OROMOCTO RIVER AT TRACY, (WSC GAUGE)","NB01AM0001","Canada","New Brunswick",45.67,-66.68,"NA1983"
"110807","OROMOCTO RIVER AT HWY 7 BRIDGE, OROMOCTO","NB01AM0003","Canada","New Brunswick",45.84,-66.51,"NA1983"
"110808","NASON BROOK","NB01AM0004","Canada","New Brunswick",45.40,-66.65,"NA1983"
"110809","MERSEREAU STREAM CROSSING HWY. 660","NB01AM0023","Canada","New Brunswick",45.63,-66.56,"NA1983"
"110810","BRIZLEY STREAM","NB01AM0024","Canada","New Brunswick",45.66,-66.54,"NA1983"
"110811","SHANNON BROOK","NB01AM0025","Canada","New Brunswick",45.53,-66.39,"NA1983"
"110812","ROCKWELL AI","NB01AM0026","Canada","New Brunswick",45.78,-66.41,"NA1983"
"110813","ROCKWELL RI","NB01AM0027","Canada","New Brunswick",45.74,-66.34,"NA1983"
"110814","SALMON RIVER AT HWY 123 BRIDGE, GASPEREAU FORKS","NB01AN0001","Canada","New Brunswick",46.23,-65.84,"NA1983"
"110815","SALMON RIVER MOUTH @ FORMER O'LEARY FERRY CROSSING","NB01AN0010","Canada","New Brunswick",46.10,-65.92,"NA1983"
"110816","NEWCASTLE CREEK, EAST OF MINTO","NB01AO0002","Canada","New Brunswick",46.07,-66.05,"NA1983"
"110817","SAINT JOHN RIVER AT BURTON BRIDGE (WSC GAUGE)","NB01AO0004","Canada","New Brunswick",45.86,-66.44,"NA1983"
"110818","LITTLE RIVER AT HWY 10 BRIDGE 1.5 KM N OF RIPPLES","NB01AO0039","Canada","New Brunswick",46.01,-66.21,"NA1983"
"110819","JEMSEG RIVER AT OLD BRIDGE ABUTMENT, (WSC GAUGE)","NB01AO0042","Canada","New Brunswick",45.82,-66.11,"NA1983"
"110820","DRAINAGE FROM KEYHOLE INTO GRAND LAKE, HWY BRIDGE","NB01AO0051","Canada","New Brunswick",45.94,-66.07,"NA1983"
"110821","CUMBERLAND BAY STREAM AT HWY 10 BRIDGE","NB01AO0060","Canada","New Brunswick",46.03,-65.86,"NA1983"
"110822","SAINT JOHN RIVER FROM UPPER GAGETOWN FERRY","NB01AO0063","Canada","New Brunswick",45.84,-66.23,"NA1983"
"110823","ST. JOHN RIVER","NB01AO0148","Canada","New Brunswick",45.96,-66.62,"NA1983"
"110824","ST. JOHN RIVER","NB01AO0149","Canada","New Brunswick",45.95,-66.62,"NA1983"
"110825","KENNEBECASIS RIVER AT HWY 880 BRIDGE, APOHAQUI","NB01AP0002","Canada","New Brunswick",45.70,-65.60,"NA1983"
"110826","OTNABOG RIVER AT HWY 102 BRIDGE, NW OF QUEENSTOWN","NB01AP0021","Canada","New Brunswick",45.70,-66.17,"NA1983"
"110827","LITTLE RIVER AT MISPEC ROAD, SAINT JOHN EAST","NB01AP0028","Canada","New Brunswick",45.27,-66.02,"NA1983"
"110828","KENNEBECASIS RIVER AT TCH BRIDGE, EAST OF SUSSEX","NB01AP0030","Canada","New Brunswick",45.80,-65.29,"NA1983"
"110829","KENNEBECASIS RIVER AT POULTRY FARM ROAD","NB01AP0031","Canada","New Brunswick",45.78,-65.35,"NA1983"
"110830","KENNEBECASIS RIVER AT COVERED BRIDGE, NE OF SUSSEX","NB01AP0032","Canada","New Brunswick",45.74,-65.49,"NA1983"
"110831","NEREPIS RIVER AT HWY BRIDGE, NEREPIS","NB01AP0033","Canada","New Brunswick",45.39,-66.28,"NA1983"
"110832","KENNEBECASIS RIVER AT BRIDGE, HAMPTON","NB01AP0034","Canada","New Brunswick",45.54,-65.83,"NA1983"
"110833","ST JOHN R. AT LOWER GAGETOWN FROM FERRY, MIDSTREAM","NB01AP0035","Canada","New Brunswick",45.76,-66.13,"NA1983"
"110834","CANAAN RIVER AT HWY 112 BRIDGE, (WSC GAUGE)","NB01AP0041","Canada","New Brunswick",46.07,-65.36,"NA1983"
"110835","SOUTH BRANCH CANAAN RIVER","NB01AP0219","Canada","New Brunswick",46.19,-65.16,"NA1983"
"110836","KENNEBECASIS RIVER","NB01AP0286","Canada","New Brunswick",45.72,-65.54,"NA1983"
"110837","KENNEBECASIS RIVER","NB01AP0287","Canada","New Brunswick",45.71,-65.54,"NA1983"
"110838","SKD-A-01","NB01AP0313","Canada","New Brunswick",45.71,-65.55,"NA1983"
"110839","SBK-A-01","NB01AP0314","Canada","New Brunswick",45.77,-65.37,"NA1983"
"110840","TCK-A-01","NB01AP0315","Canada","New Brunswick",45.72,-65.50,"NA1983"
"110841","PSK-A-01","NB01AP0316","Canada","New Brunswick",45.82,-65.17,"NA1983"
"110842","HAMMOND RIVER","NB01AP0317","Canada","New Brunswick",45.45,-65.90,"NA1983"
"110843","NEREPIS RIVER SOUTH OF FOWLERS FORD","NB01AP0318","Canada","New Brunswick",45.49,-66.32,"NA1983"
"110844","OTNABOG STREAM ","NB01AP0319","Canada","New Brunswick",45.70,-66.18,"NA1983"
"110845","MOUNTAIN BROOK","NB01AP0320","Canada","New Brunswick",45.50,-66.25,"NA1983"
"110846","QUEENS BROOK","NB01AP0321","Canada","New Brunswick",45.51,-66.32,"NA1983"
"110847","QUINN","NB01AP0322","Canada","New Brunswick",45.60,-66.32,"NA1983"
"110848","SMITH ","NB01AP0323","Canada","New Brunswick",45.70,-66.18,"NA1983"
"110849","TAYLOR","NB01AP0324","Canada","New Brunswick",45.70,-66.16,"NA1983"
"110850","JONE'S TRIB","NB01AP0325","Canada","New Brunswick",45.53,-66.18,"NA1983"
"110851","JONES","NB01AP0326","Canada","New Brunswick",45.50,-66.16,"NA1983"
"110852","LEPREAU RIVER AT HWY 1 BRIDGE, LEPREAU (WSC GAUGE)","NB01AQ0001","Canada","New Brunswick",45.16,-66.46,"NA1983"
"110853","MAGAGUADAVIC RIVER AT ST. GEORGE","NB01AQ0003","Canada","New Brunswick",45.12,-66.82,"NA1983"
"110854","MAGAGUADAVIC RIVER AT HWY 3 BRIDGE AT BROCKWAY","NB01AQ0031","Canada","New Brunswick",45.52,-67.11,"NA1983"
"110855","MAGAGUADAVIC RIVER AT COVERED BRIDGE (WSC GAUGE)","NB01AQ0116","Canada","New Brunswick",45.23,-66.84,"NA1983"
"110856","MAGAGUADAVIC RIVER AT HWY 770 BRIDGE","NB01AQ0152","Canada","New Brunswick",45.15,-66.83,"NA1983"
"110857","MAGAGUADAVIC RIVER AT ST. GEORGE","NB01AQ0153","Canada","New Brunswick",45.13,-66.82,"NA1983"
"110858","LITTLE MAGUADAVIC LAKE","NB01AQ0169","Canada","New Brunswick",45.81,-67.22,"NA1983"
"110859","STONY BROOK JUST ABOVE NORTH FORK","NB01AQ0172","Canada","New Brunswick",45.82,-67.23,"NA1983"
"110860","CLINCH BROOK","NB01AQ0173","Canada","New Brunswick",45.78,-67.20,"NA1983"
"110861","MUD LAKE CONTROL STRUCTURE","NB01AQ0174","Canada","New Brunswick",45.82,-67.18,"NA1983"
"110862","MEADOW BROOK","NB01AQ0177","Canada","New Brunswick",45.81,-67.21,"NA1983"
"110863","LETANG OFF PARK ISLAND","NB01AQ0186","Canada","New Brunswick",45.07,-66.83,"NA1983"
"110864","MUSQUASH RIVER APPROX. 2KM UPSTREAM OF S. MUSQUASH","NB01AQ0208","Canada","New Brunswick",45.17,-66.31,"NA1983"
"110865","MUSQUASH RIVER NEAR MOUTH OF MENZIES STREAM","NB01AQ0209","Canada","New Brunswick",45.19,-66.27,"NA1983"
"110866","ST. CROIX RIVER AT INTERNATIONAL BRIDGE, MILLTOWN","NB01AR0001","Canada","New Brunswick",45.16,-67.29,"NA1983"
"110867","DENNIS STREAM AT HWY 1 BRIDGE, (WSC GAUGE)","NB01AR0009","Canada","New Brunswick",45.20,-67.26,"NA1983"
"110868","GRAND LAKE OUTLET AT HWY 122 BRIDGE, FOREST CITY","NB01AR0011","Canada","New Brunswick",45.66,-67.72,"NA1983"
"110869","ST. CROIX RIVER AT KELLYLAND","NB01AR0013","Canada","New Brunswick",45.26,-67.47,"NA1983"
"110870","ST. CROIX RIVER 200M BELOW WOODLAND MILL, USA SIDE","NB01AR0014","Canada","New Brunswick",45.15,-67.40,"NA1983"
"110871","ST. CROIX R. 200 M BELOW WOODLAND MILL, MID-RIVER","NB01AR0015","Canada","New Brunswick",45.15,-67.40,"NA1983"
"110872","ST. CROIX RIVER 200M BELOW WOODLAND MILL, CDN SIDE","NB01AR0016","Canada","New Brunswick",45.15,-67.39,"NA1983"
"110873","ST. CROIX RIVER AT BARING RR BRIDGE, USA SIDE","NB01AR0017","Canada","New Brunswick",45.13,-67.31,"NA1983"
"110874","ST. CROIX RIVER AT BARING RR BRIDGE, MID RIVER","NB01AR0018","Canada","New Brunswick",45.13,-67.31,"NA1983"
"110875","ST. CROIX RIVER AT BARING RR BRIDGE, CANADIAN SIDE","NB01AR0019","Canada","New Brunswick",45.13,-67.31,"NA1983"
"110876","ST. CROIX RIVER AT MILLTOWN USA SIDE","NB01AR0020","Canada","New Brunswick",45.16,-67.29,"NA1983"
"110877","ST. CROIX RIVER AT MILLTOWN CANADIAN SIDE","NB01AR0021","Canada","New Brunswick",45.16,-67.30,"NA1983"
"110878","ST CROIX RIVER 100 M BELOW BAILEY RIPS (USA SIDE)","NB01AR0022","Canada","New Brunswick",45.13,-67.35,"NA1983"
"110879","ST CROIX RIVER-100M BELOW BAILEY RIPS (MID RIVER)","NB01AR0023","Canada","New Brunswick",45.13,-67.35,"NA1983"
"110880","ST CROIX RIVER-100M BELOW BAILEY RIPS (CAN. SIDE)","NB01AR0024","Canada","New Brunswick",45.13,-67.35,"NA1983"
"110881","ST CROIX RIVER-200M ABOVE HAYWOOD I. USA SIDE","NB01AR0025","Canada","New Brunswick",45.12,-67.33,"NA1983"
"110882","ST CROIX RIVER-200M ABOVE HAYWOOD I. MID RIVER","NB01AR0026","Canada","New Brunswick",45.12,-67.33,"NA1983"
"110883","ST CROIX RIVER-200M ABOVE HAYWOOD I. CANADIAN SIDE","NB01AR0027","Canada","New Brunswick",45.12,-67.33,"NA1983"
"110884","DIGDEGASH RIVER AT MCQUIRE BRIDGE NEAR ELMSVILLE","NB01AR0028","Canada","New Brunswick",45.25,-67.00,"NA1983"
"110885","DIGGITY STREAM OUTFLOW FROM FIRST LK TO SPEDNIC LK","NB01AR0029","Canada","New Brunswick",45.61,-67.42,"NA1983"
"110886","ST. CROIX RIVER @ INTERNATIONAL BRIDGE (WSC GAUGE)","NB01AR0034","Canada","New Brunswick",45.56,-67.42,"NA1983"
"110887","ST. CROIX RIVER DOWNSTREAM OF INLET OF MAGURREWOCK","NB01AR0064","Canada","New Brunswick",45.15,-67.30,"NA1983"
"110888","ST. CROIX RIVER DOWNSTREAM OF INLET OF MAGURREWOCK","NB01AR0065","Canada","New Brunswick",45.15,-67.30,"NA1983"
"110889","ST. CROIX RIVER DOWNSTREAM OF INLET OF MAGURREWOCK","NB01AR0066","Canada","New Brunswick",45.15,-67.30,"NA1983"
"110890","ST. CROIX RIVER DOWNSTREAM OF INLET OF MOHANNES","NB01AR0067","Canada","New Brunswick",45.14,-67.29,"NA1983"
"110891","ST. CROIX RIVER DOWNSTREAM OF INLET OF MOHANNES","NB01AR0068","Canada","New Brunswick",45.14,-67.29,"NA1983"
"110892","ST. CROIX RIVER DOWNSTREAM OF INLET OF MOHANNES","NB01AR0069","Canada","New Brunswick",45.14,-67.29,"NA1983"
"110893","ST. CROIX RIVER BELOW BARING RAPIDS","NB01AR0070","Canada","New Brunswick",45.14,-67.31,"NA1983"
"110894","ST. CROIX RIVER BELOW BARING RAPIDS","NB01AR0071","Canada","New Brunswick",45.14,-67.31,"NA1983"
"110895","ST. CROIX RIVER BELOW BARING RAPIDS","NB01AR0072","Canada","New Brunswick",45.14,-67.31,"NA1983"
"110896","ST. CROIX RIVER NEAR MIDDLE OF HAYWOOD ISLAND","NB01AR0073","Canada","New Brunswick",45.13,-67.33,"NA1983"
"110897","ST. CROIX RIVER NEAR MIDDLE OF HAYWOOD ISLAND","NB01AR0074","Canada","New Brunswick",45.12,-67.32,"NA1983"
"110898","ST. CROIX RIVER NEAR MIDDLE OF HAYWOOD ISLAND","NB01AR0075","Canada","New Brunswick",45.12,-67.32,"NA1983"
"110899","ST. CROIX RIVER 500 M UPSTREAM OF HAYWOOD ISLAND","NB01AR0076","Canada","New Brunswick",47.12,-67.34,"NA1983"
"110900","ST. CROIX RIVER 500 M UPSTREAM OF HAYWOOD ISLAND","NB01AR0077","Canada","New Brunswick",47.12,-67.33,"NA1983"
"110901","ST. CROIX RIVER 500 M UPSTREAM OF HAYWOOD ISLAND","NB01AR0079","Canada","New Brunswick",47.12,-67.33,"NA1983"
"110902","ST. CROIX RIVER 300 M UPSTREAM OF BUTLER ISLANDS","NB01AR0080","Canada","New Brunswick",45.13,-67.35,"NA1983"
"110903","ST. CROIX RIVER 300 M UPSTREAM OF BUTLER ISLANDS","NB01AR0081","Canada","New Brunswick",45.13,-67.35,"NA1983"
"110904","ST. CROIX RIVER 300 M UPSTREAM OF BUTLER ISLANDS","NB01AR0082","Canada","New Brunswick",45.13,-67.35,"NA1983"
"110905","ST. CROIX RIVER 500 M DOWNSTREAM OF GRASS ISLAND","NB01AR0083","Canada","New Brunswick",45.14,-67.37,"NA1983"
"110906","ST. CROIX RIVER 500 M DOWNSTREAM OF GRASS ISLAND","NB01AR0084","Canada","New Brunswick",45.14,-67.37,"NA1983"
"111067","CATAMARAN BROOK, TRIBUTARY ONE, MEDIUM SLOPES","NB01BP0011","Canada","New Brunswick",46.86,-66.21,"NA1983"
"111068","CATAMARAN BROOK, TRIBUT.ONE, AFTER ABRUPT SLOPES","NB01BP0012","Canada","New Brunswick",46.86,-66.21,"NA1983"
"111069","CATAMARAN BROOK, TRIBUT. ONE, 20 M BEFORE REPAP RD","NB01BP0013","Canada","New Brunswick",46.86,-66.21,"NA1983"
"111070","CATAMARAN BROOK TRIBUTARY ONE BEFORE FLOODPLAIN","NB01BP0016","Canada","New Brunswick",46.86,-66.21,"NA1983"
"111071","CATAMARAN BROOK, TRIBUTARY ONE, STATION T1","NB01BP0017","Canada","New Brunswick",46.86,-66.21,"NA1983"
"111072","CATAMARAN BROOK, UPSTREAM OF MOUTH OF GT3, AGT3","NB01BP0018","Canada","New Brunswick",46.85,-66.17,"NA1983"
"111073","CATAMARAN BROOK TRIBUTARY, FIRST, GORGE REACH, GT1","NB01BP0019","Canada","New Brunswick",46.85,-66.15,"NA1983"
"111074","CATAMARAN BROOK TRIBUTARY, SECOND, GORGE REACH GT2","NB01BP0020","Canada","New Brunswick",46.85,-66.16,"NA1983"
"111075","CATAMARAN BROOK TRIBUTARY,THIRD, GORGE REACH GT3","NB01BP0021","Canada","New Brunswick",46.85,-66.16,"NA1983"
"111076","UPPER CATAMARAN BROOK","NB01BP0022","Canada","New Brunswick",46.83,-66.27,"NA1983"
"111077","NORTHWEST MIRAMICHI R. @ REDBANK-SUNNY CORNER BDG.","NB01BQ0001","Canada","New Brunswick",46.94,-65.82,"NA1983"
"111078","NW MIRAMICHI RIVER 5 KM DOWNSTREAM FROM S. BRANCH","NB01BQ0009","Canada","New Brunswick",47.25,-66.25,"NA1983"
"111079","SOUTH TOMOGONOPS RIVER ABOUT 4 KM ABOVE MOUTH","NB01BQ0016","Canada","New Brunswick",47.25,-65.96,"NA1983"
"111080","TOMOGONOPS RIVER AT CONFL. WITH NW MIRAMICHI R.","NB01BQ0018","Canada","New Brunswick",47.23,-65.83,"NA1983"
"111081","NORTHWEST MIRAMICHI RIVER JUST ABOVE TOMOGONOPS R.","NB01BQ0019","Canada","New Brunswick",47.23,-65.83,"NA1983"
"111082","SOUTH TOMOGONOPS RIVER BELOW TAILINGS POND","NB01BQ0032","Canada","New Brunswick",47.25,-66.03,"NA1983"
"111083","HEATH STEELE MINE STATION H-19","NB01BQ0035","Canada","New Brunswick",47.18,-65.89,"NA1983"
"111084","SOUTH TOMOGONOPS R. AT MOUTH TO NW MIRAMICHI R.","NB01BQ0036","Canada","New Brunswick",47.23,-65.83,"NA1983"
"111085","SEVOGLE RIVER AT CONFLUENCE WITH NW MIRAMICHI R.","NB01BQ0042","Canada","New Brunswick",47.04,-65.83,"NA1983"
"111086","NORTHWEST MIRAMICHI RIVER AT WAYERTON BRIDGE","NB01BQ0044","Canada","New Brunswick",47.13,-65.83,"NA1983"
"111087","NORTHWEST MIRAMICHI RIVER AT HWY 430 BRIDGE","NB01BQ0056","Canada","New Brunswick",47.18,-65.89,"NA1983"
"111088","SANDBURN BROOK AT HWY 430 AT SMALL POOL","NB01BQ0057","Canada","New Brunswick",47.23,-65.98,"NA1983"
"111089","NW MIRAMICHI R., 300 M BELOW TOMOG., 3 M FROM L.B.","NB01BQ0060","Canada","New Brunswick",47.23,-65.83,"NA1983"
"111090","NW MIRAMICHI R., 300 M BELOW TOMOG., 14M FROM L.B.","NB01BQ0061","Canada","New Brunswick",47.23,-65.83,"NA1983"
"111091","NW MIRAMICHI R., 300 M BELOW TOMOG., 42M FROM L.B.","NB01BQ0062","Canada","New Brunswick",47.23,-65.83,"NA1983"
"111092","NW MIRAMICHI R., 700 M BELOW TOMOG., 3 M FROM L.B.","NB01BQ0063","Canada","New Brunswick",47.22,-65.82,"NA1983"
"111093","NW MIRAMICHI R., 700 M BELOW TOMOG., 10M FROM L.B.","NB01BQ0064","Canada","New Brunswick",47.22,-65.82,"NA1983"
